S860;S840;S844;S848;S830a;S830b;S830c;S890;D802_806sb;D802_806rb;D802_806sc;D802_806rc;D808_810sb;D808_810rb;D818_820sa;D818_820ra;D820_822sa;D820_822ra;D816_824sb;D816_824rb;D824_826sb;D824_826rb;D824_828sc;D824_828rc;D828_830sa;D828_830ra;D854_856sb;D854_856rb;D832_858sa;D832_858ra;D832_858sb;D832_858rb;D832_858sc;D832_858rc;D858_864sb;D858_864rb;D858_834sa;D858_834ra;D858_834sb;D858_834rb;D858_834sc;D858_834rc;D834_860sa;D834_860ra;D834_860sb;D834_860rb;D834_860sc;D834_860rc;D860_836sa;D860_836ra;D860_836sb;D860_836rb;D860_836sc;D860_836rc;D836_840sa;D836_840ra;D836_840sb;D836_840rb;D862_838sb;D862_838rb;D842_844sa;D842_844ra;D844_846sb;D844_846rb;D844_846sc;D844_846rc;D846_848sb;D846_848rb
5028.303147;2767.097462;7948.642682;9138.97413;14319.00338;2141.655423;4716.976496;2769.854234;3029.854938;4616.73195;2925.72214;8350.443133;3266.86197;6602.827521;2677.60954;6339.010095;5043.149492;4670.038846;10427.53728;2146.142098;4874.119285;3482.030404;143.5995924;9434.429422;4670.392074;2389.858339;4385.822872;2764.86197;19464.36527;11645.52966;5163.326741;10826.40281;3449.408044;15379.9649;1471.512085;18675.52625;23911.03546;3468.950675;23981.23916;6111.530862;7246.379999;3219.40003;6721.7071;4060.079814;2310.643215;2509.739014;9613.320985;14801.06611;352.9886347;9628.103937;3279.488639;1749.982325;7821.535192;7010.685944;2923.415977;16166.08188;14969.26212;9791.549143;1923.303041;3867.743034;7516.504487;12167.66875;4554.610312;793.7305786;3597.530436;5397.512127;21382.25704;8318.638568
5053.451505;2767.584651;7952.802352;9140.700773;13797.85996;2133.943594;4724.145541;2784.340851;2943.179104;4428.301411;2931.506166;8338.811476;3303.576533;6610.505787;2704.523824;6303.609378;5038.700468;4665.911526;10461.47019;2121.870437;4880.969208;3551.268876;153.3363291;9471.40156;4662.489933;2356.501854;4399.763303;2816.866763;19507.83196;11697.64325;5148.673282;10877.56327;3437.599745;15543.21147;1484.451153;18723.66245;24016.25983;3488.410835;24025.98732;6148.618984;7240.103391;3215.598276;6721.793012;3930.879813;2306.142672;2528.083133;9706.715939;14859.72328;350.0999357;9735.591007;3300.086546;1725.237889;7847.403076;7037.751378;2923.624033;16299.44711;15092.70105;9690.641671;1921.58851;3860.210729;7631.897352;12226.34008;4586.662419;793.2943539;3620.535271;5393.480218;21451.18796;8407.505949
5079.164153;2767.41213;7952.127663;9141.969293;13262.20524;2126.837774;4731.253351;2805.755058;2856.456724;4245.532628;2937.901256;8324.551968;3342.252127;6622.420336;2730.572461;6264.715496;5031.992464;4659.691912;10494.76727;2097.455962;4888.339876;3618.432086;163.0490278;9507.931781;4653.438228;2324.74732;4417.157172;2869.926143;19547.66656;11745.75125;5135.8334;10925.81216;3429.241752;15711.51311;1497.797714;18765.32013;24122.77405;3506.647031;24071.83065;6185.617565;7232.390113;3211.318075;6722.097534;3802.591248;2302.183482;2547.111993;9785.906933;14922.35258;347.5536926;9842.511003;3318.28858;1700.475829;7883.196997;7064.444783;2924.638087;16425.12618;15209.0207;9590.357977;1921.421337;3852.96848;7746.258423;12278.74673;4616.217579;792.3417674;3641.499387;5389.339442;21518.1432;8501.64571
5104.775197;2766.927703;7946.715794;9142.566123;12726.33316;2120.678515;4738.217527;2832.316146;2772.774496;4074.071728;2944.887694;8307.453715;3382.469337;6638.377069;2755.243206;6222.864238;5022.82359;4651.193647;10526.05;2073.327781;4895.668798;3682.558769;172.5801809;9543.058784;4643.255045;2294.454361;4436.968005;2922.925311;19583.04049;11788.8129;5125.005682;10969.89659;3425.627811;15883.95054;1511.22258;18800.94183;24229.9898;3523.831389;24117.89612;6221.495738;7223.598372;3206.852472;6722.897175;3679.428403;2299.019273;2566.545866;9848.915935;14987.78359;345.2879801;9946.861739;3333.716394;1676.347336;7929.088254;7091.03772;2926.607273;16540.15854;15315.48118;9494.595291;1922.785221;3846.166177;7857.538466;12324.71675;4642.89878;790.948129;3659.986553;5385.550358;21582.08016;8598.96492
5129.61874;2766.479169;7936.663925;9142.277693;12204.53764;2115.80637;4744.955674;2862.243407;2695.219115;3919.56484;2952.445763;8287.305824;3423.808744;6658.181886;2778.023815;6178.591395;5010.991955;4640.230372;10553.93986;2049.914999;4902.393482;3742.687659;181.7722809;9575.821268;4631.958471;2265.482599;4458.159326;2974.749468;19613.12517;11825.78746;5116.38871;11008.56364;3428.051668;16059.6045;1524.396567;18830.97011;24337.31875;3540.136033;24163.31071;6255.22263;7214.086376;3202.494512;6724.468444;3565.605566;2296.903676;2586.105027;9893.764916;15054.84591;343.2408733;10046.64103;3345.99164;1653.503598;7985.248144;7117.80175;2929.680731;16641.58362;15409.3426;9407.250842;1925.663863;3839.953711;7963.688244;12364.07822;4666.32901;789.1887484;3675.560537;5382.57353;21641.95626;8697.370643
5153.028887;2766.414331;7922.069232;9140.890435;11711.11263;2112.561893;4751.385392;2893.756132;2626.877279;3787.658095;2960.555745;8263.897401;3465.850932;6681.640688;2798.402044;6132.432759;4996.295668;4626.615728;10577.05831;2027.646724;4907.951436;3797.857493;190.4678204;9605.257932;4619.566594;2237.691659;4479.694661;3024.283815;19637.09204;11855.63419;5110.181072;11040.56041;3437.807069;16237.5557;1536.990489;18855.84752;24444.17256;3555.733091;24207.20141;6285.767373;7204.212333;3198.53724;6727.087852;3465.337021;2296.090321;2605.509748;9918.475843;15122.36912;341.350447;10139.84669;3354.73597;1632.595807;8051.847965;7145.008432;2934.007595;16726.44087;15487.86508;9332.221859;1930.040962;3834.48097;8062.658522;12396.65921;4686.131259;787.1389354;3687.785105;5380.869519;21696.72889;8794.769946
5174.339743;2767.080989;7903.028895;9138.190779;11260.35206;2111.285637;4757.424284;2925.073612;2570.835683;3683.99762;2969.197923;8237.017552;3508.176482;6708.559374;2815.865648;6084.92412;4978.532841;4610.163357;10594.02684;2006.952061;4911.780168;3847.107004;198.5092917;9630.407475;4606.097498;2210.941163;4500.537535;3070.413552;19654.11252;11877.31236;5106.58135;11064.634;3456.18776;16416.88486;1548.675158;18876.0166;24549.96293;3570.794688;24248.69521;6312.099095;7194.334451;3195.2737;6731.031908;3382.837054;2296.832837;2624.480302;9921.070687;15189.18281;339.5547761;10224.47652;3359.571039;1614.27515;8129.059016;7172.929327;2939.737004;16791.76972;15548.30873;9273.405571;1935.900218;3829.897845;8152.400064;12422.28779;4701.928515;784.8739998;3696.224027;5380.898885;21745.35546;8889.069895
5192.885413;2768.826945;7879.640092;9133.965157;10866.54987;2112.318155;4762.989952;2954.415137;2530.181025;3614.229545;2978.35258;8206.455383;3550.365977;6738.743845;2829.902381;6036.60127;4957.501581;4590.686901;10603.46691;1988.260118;4913.317186;3889.474928;205.7391874;9650.308598;4591.569271;2185.090736;4519.651473;3112.02388;19663.35803;11889.78121;5105.788131;11079.5315;3484.487489;16596.67272;1559.121391;18891.91991;24654.10152;3585.492949;24286.91908;6333.186928;7184.810937;3192.996939;6736.577121;3322.319952;2299.384853;2642.736961;9899.571416;15254.11658;337.7919355;10298.52836;3360.118498;1599.192818;8217.052595;7201.835996;2947.018093;16834.60962;15587.93367;9234.699209;1943.225331;3826.354225;8230.863635;12440.79203;4713.343765;782.4692514;3700.441069;5383.122192;21786.79336;8978.177558
5208;2772;7852;9128;10544;2116;4768;2980;2508;3584;2988;8172;3592;6772;2840;5988;4933;4568;10604;1972;4912;3924;212;9664;4576;2160;4536;3148;19664;11892;5108;11084;3524;16776;1568;18904;24756;3600;24321;6348;7176;3192;6744;3288;2304;2660;9852;15316;336;10360;3356;1588;8316;7232;2956;16852;15604;9220;1952;3824;8296;12452;4720;780;3700;5388;21820;9060
5219.15563;2776.845036;7820.307332;9120.170464;10303.20263;2122.554177;4772.3316;3000.446279;2506.368617;3597.030802;2998.077077;8133.816043;3632.702793;6808.046198;2845.788943;5939.726646;4904.976206;4542.055046;10594.70573;1958.53453;4907.380119;3949.989082;217.177328;9670.865707;4559.438042;2135.556032;4548.808397;3177.53838;19655.43333;11883.22205;5113.321666;11077.11383;3575.425865;16953.91734;1575.063217;18912.62257;24855.11521;3614.426425;24350.15106;6355.843965;7168.209795;3192.490035;6753.440555;3282.839166;2310.850937;2676.043766;9777.280123;15373.82553;334.1408904;10407.4075;3347.00993;1581.161321;8425.695891;7263.647862;2966.76779;16842.06009;15594.7673;9232.057178;1962.185857;3822.933701;8346.302648;12455.91884;4721.678905;777.5337238;3694.637099;5395.866978;21844.03667;9132.794535
5226.376512;2783.195258;7785.166932;9110.706609;10139.48296;2131.733502;4775.700214;3015.967203;2523.320128;3649.346528;3008.347152;8093.570283;3672.273235;6846.250624;2847.470381;5892.669727;4873.978305;4513.35943;10576.4963;1947.961393;4899.465061;3967.821539;221.3291941;9671.671056;4542.05284;2111.755721;4558.348967;3201.080556;19637.94682;11863.87688;5121.482343;11059.25629;3637.092949;17129.35504;1580.38894;18917.84595;24951.08459;3628.636636;24373.92975;6357.370571;7161.548269;3194.330613;6764.492791;3304.790145;2319.786449;2690.858907;9677.942332;15427.2371;332.2719104;10441.33983;3333.633596;1578.395142;8544.428377;7296.825954;2979.150246;16807.22824;15562.49296;9269.027994;1973.656256;3823.048417;8382.435974;12453.27194;4718.79696;775.1065748;3684.778692;5406.554222;21858.3802;9196.219466
5229.824873;2790.780951;7747.285177;9099.927217;10044.3724;2143.173242;4777.780873;3027.174791;2555.877099;3735.047444;3018.53018;8053.305025;3710.553864;6885.893924;2845.388169;5847.788309;4840.704403;4482.559292;10550.74204;1940.311989;4888.376347;3978.144866;224.5567271;9667.52671;4524.044108;2088.623408;4565.155765;3219.379332;19612.05274;11834.68806;5132.117369;11031.13788;3706.735942;17301.21333;1584.136485;18919.65164;25043.59074;3642.433504;24391.97966;6353.568089;7156.073315;3197.29941;6776.614215;3350.553317;2330.57435;2704.490147;9557.418889;15476.04146;330.4742095;10462.9042;3316.529041;1579.233262;8670.108929;7331.535614;2992.912077;16751.02258;15510.43381;9327.9217;1986.262484;3824.185882;8405.607095;12444.96177;4711.929341;772.7468734;3671.023619;5419.766936;21862.61132;9250.283343
5229.662944;2799.332402;7707.368447;9088.151073;10009.40241;2156.508666;4778.24861;3034.68106;2601.062093;3848.233816;3028.346115;8015.062574;3747.387218;6926.25674;2839.886162;5806.041456;4805.852605;4450.300772;10518.81332;1935.617718;4874.235497;3981.606555;226.9610556;9659.543334;4505.611561;2066.183436;4569.762849;3233.187511;19578.26336;11796.37918;5144.862081;10993.46914;3782.089536;17468.39244;1586.465168;18918.0211;25132.31627;3655.619899;24403.94438;6345.424788;7151.842828;3201.174102;6789.262332;3416.829059;2342.982454;2716.982208;9419.142055;15520.04541;328.8289373;10473.20782;3296.354305;1583.207476;8800.649017;7367.778176;3007.817994;16676.96126;15441.84671;9405.74755;1999.855826;3826.187826;8417.023132;12431.89079;4701.651228;770.4829401;3653.970717;5435.210321;21856.31075;9294.994717
5226.052953;2808.579895;7666.123117;9075.69696;10026.10442;2171.375041;4776.778456;3039.098028;2655.897675;3983.005909;3037.514909;7980.885234;3782.615837;6966.619717;2831.308213;5768.388235;4770.121019;4417.230011;10482.08045;1933.909981;4857.164032;3978.854098;228.6433085;9648.831591;4486.954913;2044.460146;4572.704277;3243.257898;19537.09095;11749.67381;5159.351819;10946.96058;3860.888419;17629.79258;1587.534304;18912.93584;25216.94378;3667.998692;24409.46749;6333.928941;7148.914702;3205.732365;6801.894648;3500.317749;2356.778576;2728.379815;9266.544092;15559.05572;327.4172433;10473.3579;3273.767429;1589.849582;8933.960112;7405.554977;3023.632708;16588.56242;15359.98849;9499.514798;2014.28757;3828.89598;8417.891202;12414.96145;4688.537796;768.3430951;3634.218826;5452.589582;21839.05922;9330.362137
5219.157129;2818.253717;7624.255567;9062.883662;10086.00985;2187.407634;4773.045444;3041.037711;2717.406409;4133.46399;3045.756518;7952.81531;3816.082259;7006.263499;2819.998179;5735.787708;4734.207749;4383.993149;10441.9138;1935.220177;4837.283471;3970.53499;229.7046145;9636.502144;4468.273878;2023.47788;4574.514105;3250.343297;19489.04778;11695.29552;5175.221921;10892.32273;3940.867281;17784.31398;1587.503208;18904.37734;25297.15586;3679.372753;24408.19258;6320.068818;7147.346832;3210.751873;6813.968668;3597.719766;2371.730531;2738.72769;9103.057263;15592.87917;326.320277;10464.46165;3249.426454;1598.691376;9067.953685;7444.867352;3040.120929;16489.34418;15268.11599;9606.232698;2029.409;3832.152076;8409.418427;12395.07621;4673.164223;766.355659;3612.366785;5471.609922;21810.43745;9356.394155
5209.137701;2828.084152;7582.472173;9050.029963;10180.65015;2204.241714;4766.724605;3041.112129;2782.61086;4293.708323;3052.790895;7932.895107;3847.629021;7044.468729;2806.299913;5709.198943;4698.810901;4351.236326;10399.6837;1939.579707;4814.715336;3957.296722;230.2461023;9623.665658;4449.76817;2003.260981;4575.726391;3255.19651;19434.64613;11633.9679;5192.107724;10830.26611;4019.760814;17930.85686;1586.531197;18892.32707;25372.63513;3689.544953;24399.76325;6304.83269;7147.19711;3216.010304;6824.941899;3705.735487;2387.606134;2748.070558;8932.113828;15621.32254;325.6191879;10447.62628;3223.989421;1609.264656;9200.541206;7485.716638;3057.047368;16382.82469;15169.48605;9722.910504;2045.071404;3835.797846;8392.811923;12373.13755;4656.105687;764.5489522;3589.013431;5491.976542;21770.02616;9373.099321
5196.156897;2837.801486;7541.479314;9037.454648;10301.55676;2221.512549;4757.490973;3039.933298;2848.533592;4457.839175;3058.337993;7923.16693;3877.098662;7080.516052;2790.55727;5689.581002;4664.62858;4319.605683;10356.7605;1947.019972;4789.581146;3939.786788;230.3689007;9611.432797;4431.637504;1983.83379;4576.875191;3258.570342;19374.39826;11566.41451;5209.644567;10761.50124;4095.303706;18068.32144;1584.777585;18876.76654;25443.06418;3698.318162;24383.82309;6289.208829;7148.523432;3221.285331;6834.271846;3821.065292;2404.173198;2756.45314;8757.146051;15644.19261;325.3951256;10423.95899;3198.114371;1621.101218;9329.634146;7528.104169;3074.176736;16272.52208;15067.35553;9846.557469;2061.126066;3839.675019;8369.278812;12350.04791;4637.937365;762.951295;3564.757604;5513.394647;21717.40607;9380.486185
5180.376948;2847.136006;7501.983367;9025.476499;10440.2611;2238.855405;4745.019578;3038.113236;2912.19717;4619.956813;3062.117766;7925.673082;3904.333722;7113.686112;2773.114104;5677.892953;4632.358894;4289.747359;10314.51454;1957.57237;4762.002422;3918.65268;230.1741384;9600.914223;4414.081593;1965.220649;4578.494563;3261.217596;19308.81645;11493.35895;5227.467788;10686.73864;4165.230649;18195.60795;1582.401688;18857.67722;25508.12561;3705.495251;24360.01567;6274.185504;7151.383691;3226.354632;6841.416014;3940.409557;2421.199538;2763.920161;8581.586192;15661.29615;325.7292396;10394.567;3172.459346;1633.732859;9453.143976;7572.031283;3091.273743;16161.95448;14964.98125;9974.182847;2077.424274;3843.625329;8340.026211;12326.70977;4619.234434;761.5910079;3540.198142;5535.569439;21652.15791;9378.563297
5161.960081;2855.817996;7464.690711;9014.4143;10588.29461;2255.905551;4728.985453;3036.263961;2970.624158;4774.1615;3063.850169;7942.45587;3929.176737;7143.259552;2754.314271;5675.093859;4602.699946;4262.307497;10274.31616;1971.268304;4732.100684;3894.541892;229.7629442;9593.220601;4397.300153;1947.4459;4581.118563;3263.891077;19238.41297;11415.52477;5245.212726;10606.68883;4227.276331;18311.61662;1579.562823;18835.0406;25567.50204;3710.879089;24327.9846;6260.750986;7155.835781;3230.995881;6845.83191;4060.468661;2438.452969;2770.516344;8408.866514;15672.43995;326.7026795;10360.55752;3147.682386;1646.691377;9568.982166;7617.499315;3108.1031;16054.64005;14865.62007;10102.79589;2093.817314;3847.490506;8306.26124;12304.02558;4600.572072;760.4964113;3515.933884;5558.206122;21573.86241;9367.339207
